,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
231,"[{'label': 'NEU', 'score': 0.9265492558479309}]","[{'label': 'NEU', 'score': 0.9360871911048889}]","[{'label': 'NEU', 'score': 0.9500939249992371}]","[{'label': 'NEU', 'score': 0.9461964964866638}]","[{'label': 'NEU', 'score': 0.959480881690979}]","[{'label': 'NEU', 'score': 0.9662528038024902}]","[{'label': 'NEU', 'score': 0.8699148297309875}]","[{'label': 'NEU', 'score': 0.9468648433685303}]","[{'label': 'NEU', 'score': 0.9316994547843933}]","[{'label': 'NEU', 'score': 0.8773764967918396}]","[{'label': 'NEU', 'score': 0.7684187889099121}]","[{'label': 'NEU', 'score': 0.9238478541374207}]","[{'label': 'NEU', 'score': 0.8253136277198792}]","[{'label': 'NEU', 'score': 0.926423966884613}]","[{'label': 'NEU', 'score': 0.9480730295181274}]","[{'label': 'NEU', 'score': 0.8954291939735413}]","[{'label': 'NEU', 'score': 0.8955539464950562}]","[{'label': 'NEU', 'score': 0.902054488658905}]","[{'label': 'NEU', 'score': 0.9196715950965881}]","[{'label': 'NEU', 'score': 0.8692330121994019}]","[{'label': 'NEU', 'score': 0.9218795299530029}]","[{'label': 'NEU', 'score': 0.828014612197876}]","[{'label': 'NEU', 'score': 0.9357562065124512}]","[{'label': 'NEU', 'score': 0.8937498927116394}]","[{'label': 'NEU', 'score': 0.852563202381134}]",
232,"[{'label': 'NEU', 'score': 0.9310317039489746}]","[{'label': 'NEU', 'score': 0.9472007751464844}]","[{'label': 'NEU', 'score': 0.8572902083396912}]","[{'label': 'NEU', 'score': 0.7913210988044739}]","[{'label': 'NEU', 'score': 0.9603830575942993}]","[{'label': 'NEU', 'score': 0.9343506693840027}]","[{'label': 'NEU', 'score': 0.927416980266571}]","[{'label': 'NEU', 'score': 0.9129146337509155}]","[{'label': 'NEU', 'score': 0.9560213088989258}]","[{'label': 'NEU', 'score': 0.9250177145004272}]","[{'label': 'NEU', 'score': 0.9392552375793457}]","[{'label': 'NEU', 'score': 0.8552478551864624}]","[{'label': 'NEU', 'score': 0.885420560836792}]","[{'label': 'NEU', 'score': 0.9209491610527039}]","[{'label': 'NEU', 'score': 0.9372828006744385}]","[{'label': 'NEU', 'score': 0.9396247267723083}]","[{'label': 'NEU', 'score': 0.907972514629364}]","[{'label': 'NEU', 'score': 0.8796769380569458}]","[{'label': 'NEU', 'score': 0.8735897541046143}]","[{'label': 'NEU', 'score': 0.9419207572937012}]","[{'label': 'NEU', 'score': 0.9067893028259277}]","[{'label': 'NEU', 'score': 0.9498670101165771}]","[{'label': 'NEU', 'score': 0.7956485748291016}]","[{'label': 'NEU', 'score': 0.9564628005027771}]","[{'label': 'NEU', 'score': 0.9461076855659485}]",
233,"[{'label': 'NEU', 'score': 0.8211565017700195}]","[{'label': 'NEU', 'score': 0.9430125951766968}]","[{'label': 'NEU', 'score': 0.9566410183906555}]","[{'label': 'NEU', 'score': 0.9458046555519104}]","[{'label': 'POS', 'score': 0.9914044141769409}]","[{'label': 'POS', 'score': 0.9896069169044495}]","[{'label': 'NEU', 'score': 0.8796942830085754}]","[{'label': 'NEU', 'score': 0.924466609954834}]","[{'label': 'NEU', 'score': 0.9554579257965088}]","[{'label': 'NEU', 'score': 0.9246521592140198}]","[{'label': 'NEU', 'score': 0.9612203240394592}]","[{'label': 'NEU', 'score': 0.9456073045730591}]","[{'label': 'NEU', 'score': 0.9549952745437622}]","[{'label': 'POS', 'score': 0.537029504776001}]","[{'label': 'NEU', 'score': 0.9344566464424133}]","[{'label': 'NEU', 'score': 0.8847464323043823}]","[{'label': 'NEU', 'score': 0.9562959671020508}]","[{'label': 'NEU', 'score': 0.904721736907959}]","[{'label': 'NEU', 'score': 0.9494920969009399}]","[{'label': 'NEU', 'score': 0.9515811204910278}]","[{'label': 'NEU', 'score': 0.9464498162269592}]","[{'label': 'NEU', 'score': 0.9464166760444641}]","[{'label': 'NEU', 'score': 0.7712746858596802}]","[{'label': 'NEU', 'score': 0.9311844706535339}]","[{'label': 'NEU', 'score': 0.8918662667274475}]",
234,"[{'label': 'NEU', 'score': 0.9299952387809753}]","[{'label': 'NEU', 'score': 0.947728157043457}]","[{'label': 'NEG', 'score': 0.7869161367416382}]","[{'label': 'NEG', 'score': 0.7634795904159546}]","[{'label': 'NEG', 'score': 0.8610275983810425}]","[{'label': 'NEG', 'score': 0.8161311149597168}]","[{'label': 'NEU', 'score': 0.9551135897636414}]","[{'label': 'NEG', 'score': 0.8787054419517517}]","[{'label': 'NEU', 'score': 0.8625916242599487}]","[{'label': 'NEU', 'score': 0.9521733522415161}]","[{'label': 'NEU', 'score': 0.9470712542533875}]","[{'label': 'NEU', 'score': 0.9268597364425659}]","[{'label': 'NEU', 'score': 0.9466012716293335}]","[{'label': 'NEU', 'score': 0.9348122477531433}]","[{'label': 'NEU', 'score': 0.9601301550865173}]","[{'label': 'NEU', 'score': 0.933961808681488}]","[{'label': 'NEU', 'score': 0.6643487215042114}]","[{'label': 'NEU', 'score': 0.943444013595581}]","[{'label': 'NEU', 'score': 0.9180212020874023}]","[{'label': 'NEU', 'score': 0.8749983906745911}]","[{'label': 'NEU', 'score': 0.852563202381134}]","[{'label': 'NEU', 'score': 0.9173315167427063}]","[{'label': 'NEU', 'score': 0.9251444935798645}]","[{'label': 'NEU', 'score': 0.9245827794075012}]","[{'label': 'NEU', 'score': 0.9346798062324524}]",
235,"[{'label': 'NEU', 'score': 0.9248772263526917}]","[{'label': 'NEU', 'score': 0.9251478314399719}]","[{'label': 'NEU', 'score': 0.8976073265075684}]","[{'label': 'NEU', 'score': 0.8666015863418579}]","[{'label': 'NEU', 'score': 0.9200426936149597}]","[{'label': 'NEU', 'score': 0.8455071449279785}]","[{'label': 'NEU', 'score': 0.6818894147872925}]","[{'label': 'NEU', 'score': 0.9102650880813599}]","[{'label': 'NEU', 'score': 0.9396984577178955}]","[{'label': 'POS', 'score': 0.9924781322479248}]","[{'label': 'NEU', 'score': 0.9446360468864441}]","[{'label': 'NEU', 'score': 0.9391049742698669}]","[{'label': 'NEU', 'score': 0.9148861765861511}]","[{'label': 'NEU', 'score': 0.635007917881012}]","[{'label': 'NEU', 'score': 0.5891230702400208}]","[{'label': 'NEU', 'score': 0.9422121644020081}]","[{'label': 'NEU', 'score': 0.8982217907905579}]","[{'label': 'NEU', 'score': 0.8669493794441223}]","[{'label': 'NEU', 'score': 0.857079029083252}]","[{'label': 'NEU', 'score': 0.8270713686943054}]","[{'label': 'NEU', 'score': 0.5848894119262695}]","[{'label': 'NEU', 'score': 0.9413318037986755}]","[{'label': 'NEU', 'score': 0.5562622547149658}]","[{'label': 'NEU', 'score': 0.6740185618400574}]","[{'label': 'NEU', 'score': 0.9131568670272827}]",
236,"[{'label': 'NEU', 'score': 0.9273668527603149}]","[{'label': 'NEU', 'score': 0.9372923374176025}]","[{'label': 'NEU', 'score': 0.945239782333374}]","[{'label': 'NEU', 'score': 0.9185395836830139}]","[{'label': 'NEU', 'score': 0.9136695861816406}]","[{'label': 'NEU', 'score': 0.9283089637756348}]","[{'label': 'NEU', 'score': 0.9411040544509888}]","[{'label': 'NEU', 'score': 0.9448832273483276}]","[{'label': 'NEU', 'score': 0.9422600865364075}]","[{'label': 'NEU', 'score': 0.9435790181159973}]","[{'label': 'NEU', 'score': 0.9529236555099487}]","[{'label': 'NEU', 'score': 0.9466409683227539}]","[{'label': 'NEU', 'score': 0.9391525387763977}]","[{'label': 'NEU', 'score': 0.9075731635093689}]","[{'label': 'NEU', 'score': 0.9067893028259277}]","[{'label': 'NEU', 'score': 0.9360856413841248}]","[{'label': 'NEU', 'score': 0.8164132833480835}]","[{'label': 'NEU', 'score': 0.9071233868598938}]","[{'label': 'NEU', 'score': 0.9517036080360413}]","[{'label': 'NEU', 'score': 0.9378456473350525}]","[{'label': 'NEU', 'score': 0.9019878506660461}]","[{'label': 'NEU', 'score': 0.9131568670272827}]","[{'label': 'NEU', 'score': 0.852563202381134}]","[{'label': 'NEU', 'score': 0.9267129898071289}]","[{'label': 'NEU', 'score': 0.9203608632087708}]",
237,"[{'label': 'NEU', 'score': 0.9102650880813599}]","[{'label': 'NEU', 'score': 0.9425389766693115}]","[{'label': 'NEU', 'score': 0.926287829875946}]","[{'label': 'NEU', 'score': 0.9511898756027222}]","[{'label': 'NEU', 'score': 0.684751033782959}]","[{'label': 'NEU', 'score': 0.911808967590332}]","[{'label': 'NEU', 'score': 0.6276353597640991}]","[{'label': 'NEU', 'score': 0.9492122530937195}]","[{'label': 'NEU', 'score': 0.954509973526001}]","[{'label': 'NEU', 'score': 0.9154477119445801}]","[{'label': 'NEU', 'score': 0.9592499136924744}]","[{'label': 'NEU', 'score': 0.9146633148193359}]","[{'label': 'NEU', 'score': 0.9341422915458679}]","[{'label': 'NEU', 'score': 0.9043191075325012}]","[{'label': 'NEU', 'score': 0.9156990051269531}]","[{'label': 'NEU', 'score': 0.9311423897743225}]","[{'label': 'NEU', 'score': 0.892062246799469}]","[{'label': 'NEU', 'score': 0.8088961839675903}]","[{'label': 'NEU', 'score': 0.575999915599823}]","[{'label': 'NEU', 'score': 0.9042073488235474}]","[{'label': 'NEU', 'score': 0.93072110414505}]","[{'label': 'NEU', 'score': 0.9503762125968933}]","[{'label': 'NEU', 'score': 0.9529002904891968}]","[{'label': 'NEU', 'score': 0.8164132833480835}]","[{'label': 'NEU', 'score': 0.9267129898071289}]",
238,"[{'label': 'NEU', 'score': 0.9212461709976196}]","[{'label': 'NEU', 'score': 0.8245375156402588}]","[{'label': 'NEU', 'score': 0.9488948583602905}]","[{'label': 'NEU', 'score': 0.9164364337921143}]","[{'label': 'NEU', 'score': 0.9173315167427063}]","[{'label': 'NEU', 'score': 0.9288720488548279}]","[{'label': 'NEU', 'score': 0.9425894618034363}]","[{'label': 'NEU', 'score': 0.9607933759689331}]","[{'label': 'NEU', 'score': 0.8650205731391907}]","[{'label': 'NEU', 'score': 0.9236945509910583}]","[{'label': 'NEU', 'score': 0.9507307410240173}]","[{'label': 'NEU', 'score': 0.9422808289527893}]","[{'label': 'NEU', 'score': 0.9288673996925354}]","[{'label': 'NEU', 'score': 0.9406874775886536}]","[{'label': 'NEU', 'score': 0.8992518782615662}]","[{'label': 'NEU', 'score': 0.8852400183677673}]","[{'label': 'NEU', 'score': 0.9186965227127075}]","[{'label': 'NEU', 'score': 0.9613820314407349}]","[{'label': 'NEU', 'score': 0.9434536695480347}]","[{'label': 'NEU', 'score': 0.9564799070358276}]","[{'label': 'NEU', 'score': 0.9258042573928833}]","[{'label': 'NEU', 'score': 0.921975314617157}]","[{'label': 'NEU', 'score': 0.8936200737953186}]","[{'label': 'NEU', 'score': 0.894782543182373}]","[{'label': 'NEU', 'score': 0.9022047519683838}]",
239,"[{'label': 'NEU', 'score': 0.9448899030685425}]","[{'label': 'NEU', 'score': 0.8956987857818604}]","[{'label': 'NEU', 'score': 0.9360871911048889}]","[{'label': 'NEU', 'score': 0.9068511724472046}]","[{'label': 'NEU', 'score': 0.9379916787147522}]","[{'label': 'NEU', 'score': 0.8475445508956909}]","[{'label': 'NEU', 'score': 0.8830601572990417}]","[{'label': 'NEU', 'score': 0.9352504014968872}]","[{'label': 'NEU', 'score': 0.903121292591095}]","[{'label': 'NEU', 'score': 0.9249703884124756}]","[{'label': 'NEU', 'score': 0.9411026835441589}]","[{'label': 'NEU', 'score': 0.9383370280265808}]","[{'label': 'NEU', 'score': 0.9252585768699646}]","[{'label': 'NEU', 'score': 0.8952201008796692}]","[{'label': 'NEU', 'score': 0.9222825765609741}]","[{'label': 'NEU', 'score': 0.870973527431488}]","[{'label': 'NEU', 'score': 0.9301630854606628}]","[{'label': 'NEU', 'score': 0.9476801753044128}]","[{'label': 'NEU', 'score': 0.9110011458396912}]","[{'label': 'NEU', 'score': 0.8573009967803955}]","[{'label': 'NEU', 'score': 0.9482559561729431}]","[{'label': 'NEU', 'score': 0.9589166045188904}]","[{'label': 'NEU', 'score': 0.9243881702423096}]","[{'label': 'NEU', 'score': 0.9184818863868713}]","[{'label': 'NEU', 'score': 0.9535940885543823}]",
240,"[{'label': 'NEU', 'score': 0.9614467024803162}]","[{'label': 'NEU', 'score': 0.9189831018447876}]","[{'label': 'NEU', 'score': 0.9339884519577026}]","[{'label': 'NEU', 'score': 0.8433209657669067}]","[{'label': 'NEU', 'score': 0.9003589153289795}]","[{'label': 'POS', 'score': 0.5203611850738525}]","[{'label': 'NEU', 'score': 0.921975314617157}]","[{'label': 'NEU', 'score': 0.8849071264266968}]","[{'label': 'NEU', 'score': 0.9338754415512085}]","[{'label': 'NEU', 'score': 0.814923107624054}]","[{'label': 'NEU', 'score': 0.9584020972251892}]","[{'label': 'NEU', 'score': 0.8575923442840576}]","[{'label': 'NEU', 'score': 0.9317936897277832}]","[{'label': 'NEU', 'score': 0.9175804853439331}]","[{'label': 'NEU', 'score': 0.9502850770950317}]","[{'label': 'NEU', 'score': 0.9229569435119629}]","[{'label': 'NEU', 'score': 0.9180616140365601}]","[{'label': 'NEU', 'score': 0.946122944355011}]","[{'label': 'NEU', 'score': 0.9423511028289795}]","[{'label': 'NEU', 'score': 0.9569264054298401}]","[{'label': 'NEU', 'score': 0.9041645526885986}]","[{'label': 'NEU', 'score': 0.9413318037986755}]","[{'label': 'NEU', 'score': 0.5181145071983337}]","[{'label': 'NEU', 'score': 0.8983285427093506}]","[{'label': 'NEU', 'score': 0.8777848482131958}]",
241,"[{'label': 'NEU', 'score': 0.7833845615386963}]","[{'label': 'NEU', 'score': 0.9147741794586182}]","[{'label': 'NEU', 'score': 0.8184784650802612}]","[{'label': 'NEU', 'score': 0.9562015533447266}]","[{'label': 'NEU', 'score': 0.9194533824920654}]","[{'label': 'NEU', 'score': 0.9333520531654358}]","[{'label': 'NEU', 'score': 0.922376275062561}]","[{'label': 'NEU', 'score': 0.8870079517364502}]","[{'label': 'NEU', 'score': 0.895180344581604}]","[{'label': 'NEU', 'score': 0.9233685731887817}]","[{'label': 'NEU', 'score': 0.9321281313896179}]","[{'label': 'NEU', 'score': 0.9424221515655518}]","[{'label': 'NEU', 'score': 0.924250066280365}]","[{'label': 'NEU', 'score': 0.7734141945838928}]","[{'label': 'NEU', 'score': 0.9216048717498779}]","[{'label': 'NEU', 'score': 0.8249592185020447}]","[{'label': 'NEU', 'score': 0.9267129898071289}]","[{'label': 'NEU', 'score': 0.9153162240982056}]","[{'label': 'NEG', 'score': 0.6357128024101257}]","[{'label': 'NEU', 'score': 0.8777848482131958}]","[{'label': 'NEU', 'score': 0.9413318037986755}]","[{'label': 'NEU', 'score': 0.8849033117294312}]","[{'label': 'NEU', 'score': 0.946122944355011}]","[{'label': 'NEU', 'score': 0.8823124766349792}]","[{'label': 'NEU', 'score': 0.8625916242599487}]",
242,"[{'label': 'NEU', 'score': 0.9004850387573242}]","[{'label': 'NEU', 'score': 0.9079087972640991}]","[{'label': 'NEU', 'score': 0.9330484867095947}]","[{'label': 'NEU', 'score': 0.9431412816047668}]","[{'label': 'NEU', 'score': 0.908604085445404}]","[{'label': 'NEU', 'score': 0.9155979752540588}]","[{'label': 'NEU', 'score': 0.8977347016334534}]","[{'label': 'NEU', 'score': 0.9301876425743103}]","[{'label': 'NEU', 'score': 0.9456826448440552}]","[{'label': 'NEU', 'score': 0.6462255120277405}]","[{'label': 'NEU', 'score': 0.9237388968467712}]","[{'label': 'NEU', 'score': 0.9112657904624939}]","[{'label': 'NEU', 'score': 0.9048206210136414}]","[{'label': 'NEU', 'score': 0.9550608396530151}]","[{'label': 'NEU', 'score': 0.8892036080360413}]","[{'label': 'NEU', 'score': 0.8475273847579956}]","[{'label': 'NEU', 'score': 0.9545799493789673}]","[{'label': 'NEU', 'score': 0.8467501997947693}]","[{'label': 'NEU', 'score': 0.9370825290679932}]","[{'label': 'NEU', 'score': 0.9662767648696899}]","[{'label': 'NEU', 'score': 0.8499674797058105}]","[{'label': 'POS', 'score': 0.9362004399299622}]","[{'label': 'NEU', 'score': 0.9067893028259277}]","[{'label': 'POS', 'score': 0.5051947236061096}]","[{'label': 'NEU', 'score': 0.8777848482131958}]",
243,"[{'label': 'NEU', 'score': 0.9601978063583374}]","[{'label': 'NEU', 'score': 0.9034947156906128}]","[{'label': 'NEU', 'score': 0.8677284121513367}]","[{'label': 'NEU', 'score': 0.9188113808631897}]","[{'label': 'NEU', 'score': 0.8637018799781799}]","[{'label': 'NEU', 'score': 0.9564871788024902}]","[{'label': 'NEU', 'score': 0.9623259902000427}]","[{'label': 'NEU', 'score': 0.935937225818634}]","[{'label': 'NEU', 'score': 0.908485472202301}]","[{'label': 'NEU', 'score': 0.6902464032173157}]","[{'label': 'NEU', 'score': 0.8896979689598083}]","[{'label': 'NEU', 'score': 0.9361618161201477}]","[{'label': 'NEU', 'score': 0.6310204267501831}]","[{'label': 'POS', 'score': 0.7515344619750977}]","[{'label': 'NEU', 'score': 0.8731861114501953}]","[{'label': 'NEU', 'score': 0.9338487982749939}]","[{'label': 'NEU', 'score': 0.830878496170044}]","[{'label': 'NEU', 'score': 0.9090167284011841}]","[{'label': 'NEU', 'score': 0.8972299098968506}]","[{'label': 'NEU', 'score': 0.9522499442100525}]","[{'label': 'NEU', 'score': 0.955670177936554}]","[{'label': 'NEU', 'score': 0.9019878506660461}]","[{'label': 'NEU', 'score': 0.9517273902893066}]","[{'label': 'NEU', 'score': 0.8750856518745422}]","[{'label': 'NEU', 'score': 0.9217218160629272}]",
244,"[{'label': 'NEU', 'score': 0.9423617124557495}]","[{'label': 'NEU', 'score': 0.9369385838508606}]","[{'label': 'NEU', 'score': 0.8960045576095581}]","[{'label': 'NEU', 'score': 0.9375786185264587}]","[{'label': 'NEU', 'score': 0.9213923811912537}]","[{'label': 'NEU', 'score': 0.9003589153289795}]","[{'label': 'NEU', 'score': 0.9528543949127197}]","[{'label': 'NEU', 'score': 0.9589640498161316}]","[{'label': 'NEU', 'score': 0.9121097922325134}]","[{'label': 'NEU', 'score': 0.9530903100967407}]","[{'label': 'NEU', 'score': 0.9660400748252869}]","[{'label': 'NEU', 'score': 0.8272786736488342}]","[{'label': 'NEU', 'score': 0.9607452750205994}]","[{'label': 'NEU', 'score': 0.9546544551849365}]","[{'label': 'NEU', 'score': 0.9246521592140198}]","[{'label': 'NEU', 'score': 0.8879521489143372}]","[{'label': 'NEU', 'score': 0.9317683577537537}]","[{'label': 'NEU', 'score': 0.9016421437263489}]","[{'label': 'NEU', 'score': 0.9401938319206238}]","[{'label': 'NEU', 'score': 0.963908314704895}]","[{'label': 'NEU', 'score': 0.9582192897796631}]","[{'label': 'NEU', 'score': 0.9612054228782654}]","[{'label': 'NEU', 'score': 0.8897740244865417}]","[{'label': 'NEU', 'score': 0.9590072631835938}]","[{'label': 'NEU', 'score': 0.9090167284011841}]",
245,"[{'label': 'NEU', 'score': 0.9196370244026184}]","[{'label': 'NEU', 'score': 0.9070510864257812}]","[{'label': 'NEU', 'score': 0.9081453084945679}]","[{'label': 'NEU', 'score': 0.9424221515655518}]","[{'label': 'NEU', 'score': 0.9070240259170532}]","[{'label': 'NEU', 'score': 0.9176700115203857}]","[{'label': 'NEU', 'score': 0.935634195804596}]","[{'label': 'NEU', 'score': 0.9493918418884277}]","[{'label': 'NEU', 'score': 0.9460352659225464}]","[{'label': 'NEU', 'score': 0.8009019494056702}]","[{'label': 'NEU', 'score': 0.9203608632087708}]","[{'label': 'NEU', 'score': 0.8890331983566284}]","[{'label': 'POS', 'score': 0.6134665608406067}]","[{'label': 'NEU', 'score': 0.9421048164367676}]","[{'label': 'NEU', 'score': 0.8833946585655212}]","[{'label': 'NEU', 'score': 0.9343060255050659}]","[{'label': 'NEG', 'score': 0.7462667226791382}]","[{'label': 'NEU', 'score': 0.9002358913421631}]","[{'label': 'NEU', 'score': 0.9532274007797241}]","[{'label': 'NEU', 'score': 0.8834958672523499}]","[{'label': 'NEU', 'score': 0.9562147259712219}]","[{'label': 'NEU', 'score': 0.8849033117294312}]","[{'label': 'NEU', 'score': 0.9043014049530029}]","[{'label': 'NEU', 'score': 0.8936200737953186}]","[{'label': 'NEU', 'score': 0.9426808953285217}]",
246,"[{'label': 'NEU', 'score': 0.9540298581123352}]","[{'label': 'NEU', 'score': 0.9372010231018066}]","[{'label': 'NEU', 'score': 0.92399662733078}]","[{'label': 'NEU', 'score': 0.9461145997047424}]","[{'label': 'NEU', 'score': 0.9521484971046448}]","[{'label': 'NEU', 'score': 0.9193028211593628}]","[{'label': 'NEU', 'score': 0.8646764159202576}]","[{'label': 'NEU', 'score': 0.7651829123497009}]","[{'label': 'NEU', 'score': 0.8521904945373535}]","[{'label': 'NEU', 'score': 0.9584993720054626}]","[{'label': 'NEU', 'score': 0.8274206519126892}]","[{'label': 'NEU', 'score': 0.8090692758560181}]","[{'label': 'NEU', 'score': 0.9413790702819824}]","[{'label': 'NEU', 'score': 0.6487273573875427}]","[{'label': 'NEU', 'score': 0.9597341418266296}]","[{'label': 'NEU', 'score': 0.910957932472229}]","[{'label': 'NEU', 'score': 0.9196370244026184}]",,,,,,,,,
247,"[{'label': 'NEU', 'score': 0.8446002006530762}]","[{'label': 'NEU', 'score': 0.9301259517669678}]","[{'label': 'NEU', 'score': 0.946776270866394}]","[{'label': 'POS', 'score': 0.6863517761230469}]","[{'label': 'NEU', 'score': 0.9699493646621704}]","[{'label': 'NEU', 'score': 0.7197260856628418}]","[{'label': 'NEU', 'score': 0.9462116360664368}]","[{'label': 'NEU', 'score': 0.9293117523193359}]","[{'label': 'NEU', 'score': 0.9465404748916626}]","[{'label': 'NEU', 'score': 0.8898532390594482}]","[{'label': 'NEU', 'score': 0.9002710580825806}]","[{'label': 'NEU', 'score': 0.9144467711448669}]","[{'label': 'NEU', 'score': 0.9377871155738831}]","[{'label': 'NEU', 'score': 0.9681171178817749}]","[{'label': 'NEU', 'score': 0.9377626776695251}]","[{'label': 'NEU', 'score': 0.936939001083374}]","[{'label': 'NEU', 'score': 0.9365987181663513}]","[{'label': 'NEU', 'score': 0.9413270950317383}]","[{'label': 'NEU', 'score': 0.9660264849662781}]","[{'label': 'NEU', 'score': 0.6410642862319946}]","[{'label': 'NEU', 'score': 0.8252859711647034}]","[{'label': 'NEU', 'score': 0.9454466700553894}]","[{'label': 'NEU', 'score': 0.9067893028259277}]","[{'label': 'NEU', 'score': 0.9461145997047424}]","[{'label': 'NEU', 'score': 0.9043014049530029}]",
