,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
209,"[{'label': 'fear', 'score': 0.48438671231269836}]","[{'label': 'joy', 'score': 0.4449896216392517}]","[{'label': 'anger', 'score': 0.6170960664749146}]","[{'label': 'fear', 'score': 0.44614535570144653}]","[{'label': 'anger', 'score': 0.6904162764549255}]","[{'label': 'anger', 'score': 0.5234324336051941}]","[{'label': 'anger', 'score': 0.5953985452651978}]","[{'label': 'joy', 'score': 0.6605376601219177}]","[{'label': 'joy', 'score': 0.9979777932167053}]","[{'label': 'anger', 'score': 0.6721072196960449}]","[{'label': 'joy', 'score': 0.5796048045158386}]","[{'label': 'joy', 'score': 0.9981093406677246}]","[{'label': 'joy', 'score': 0.3926067650318146}]","[{'label': 'joy', 'score': 0.5189465284347534}]","[{'label': 'joy', 'score': 0.8131527304649353}]","[{'label': 'anger', 'score': 0.6714701652526855}]","[{'label': 'joy', 'score': 0.5476817488670349}]","[{'label': 'fear', 'score': 0.46692991256713867}]","[{'label': 'anger', 'score': 0.4404429793357849}]","[{'label': 'anger', 'score': 0.5981166362762451}]","[{'label': 'fear', 'score': 0.4589743912220001}]","[{'label': 'anger', 'score': 0.45904260873794556}]","[{'label': 'anger', 'score': 0.483399361371994}]","[{'label': 'anger', 'score': 0.7123621702194214}]","[{'label': 'joy', 'score': 0.6705904603004456}]",
210,"[{'label': 'anger', 'score': 0.6759257912635803}]","[{'label': 'anger', 'score': 0.9264504909515381}]","[{'label': 'anger', 'score': 0.49940887093544006}]","[{'label': 'joy', 'score': 0.48228031396865845}]","[{'label': 'anger', 'score': 0.5936596989631653}]","[{'label': 'fear', 'score': 0.609522819519043}]","[{'label': 'joy', 'score': 0.8443461060523987}]","[{'label': 'joy', 'score': 0.7723432779312134}]","[{'label': 'anger', 'score': 0.8782904148101807}]","[{'label': 'anger', 'score': 0.5788285732269287}]","[{'label': 'anger', 'score': 0.5135151743888855}]","[{'label': 'anger', 'score': 0.8492420315742493}]","[{'label': 'joy', 'score': 0.9529468417167664}]","[{'label': 'anger', 'score': 0.9214262962341309}]","[{'label': 'joy', 'score': 0.9030604362487793}]","[{'label': 'anger', 'score': 0.6257575154304504}]","[{'label': 'joy', 'score': 0.9325246214866638}]","[{'label': 'anger', 'score': 0.7410876750946045}]","[{'label': 'anger', 'score': 0.44888830184936523}]","[{'label': 'anger', 'score': 0.5621176362037659}]","[{'label': 'anger', 'score': 0.7329102754592896}]","[{'label': 'joy', 'score': 0.5136265754699707}]","[{'label': 'anger', 'score': 0.6874826550483704}]","[{'label': 'anger', 'score': 0.4885193407535553}]","[{'label': 'joy', 'score': 0.5828788876533508}]",
211,"[{'label': 'anger', 'score': 0.7188872694969177}]","[{'label': 'fear', 'score': 0.5797737240791321}]","[{'label': 'joy', 'score': 0.901585578918457}]","[{'label': 'anger', 'score': 0.7608435153961182}]","[{'label': 'joy', 'score': 0.5529744625091553}]","[{'label': 'anger', 'score': 0.6821579337120056}]","[{'label': 'anger', 'score': 0.5787297487258911}]","[{'label': 'anger', 'score': 0.6600531935691833}]","[{'label': 'anger', 'score': 0.49642226099967957}]","[{'label': 'anger', 'score': 0.6535455584526062}]","[{'label': 'anger', 'score': 0.7972361445426941}]","[{'label': 'anger', 'score': 0.5685716867446899}]","[{'label': 'joy', 'score': 0.7838053703308105}]","[{'label': 'anger', 'score': 0.46576356887817383}]","[{'label': 'fear', 'score': 0.5527493953704834}]","[{'label': 'fear', 'score': 0.7561538219451904}]","[{'label': 'fear', 'score': 0.3715749680995941}]","[{'label': 'anger', 'score': 0.7239267230033875}]","[{'label': 'anger', 'score': 0.7984163761138916}]","[{'label': 'anger', 'score': 0.9208404421806335}]","[{'label': 'joy', 'score': 0.8875995874404907}]","[{'label': 'anger', 'score': 0.6250545978546143}]","[{'label': 'anger', 'score': 0.7520855665206909}]","[{'label': 'anger', 'score': 0.9681163430213928}]","[{'label': 'anger', 'score': 0.4267161190509796}]",
212,"[{'label': 'anger', 'score': 0.49004071950912476}]","[{'label': 'anger', 'score': 0.43955197930336}]","[{'label': 'anger', 'score': 0.7337759137153625}]","[{'label': 'anger', 'score': 0.574614405632019}]","[{'label': 'anger', 'score': 0.612514317035675}]","[{'label': 'anger', 'score': 0.6663330793380737}]","[{'label': 'anger', 'score': 0.8019712567329407}]","[{'label': 'anger', 'score': 0.7058025598526001}]","[{'label': 'anger', 'score': 0.7606477737426758}]","[{'label': 'anger', 'score': 0.794308602809906}]","[{'label': 'anger', 'score': 0.5476568937301636}]","[{'label': 'anger', 'score': 0.918961226940155}]","[{'label': 'anger', 'score': 0.42983078956604004}]","[{'label': 'anger', 'score': 0.7536525130271912}]","[{'label': 'anger', 'score': 0.4612876772880554}]","[{'label': 'anger', 'score': 0.6992416381835938}]","[{'label': 'joy', 'score': 0.7994791865348816}]","[{'label': 'joy', 'score': 0.9174458384513855}]","[{'label': 'anger', 'score': 0.7768846750259399}]","[{'label': 'anger', 'score': 0.41175195574760437}]","[{'label': 'joy', 'score': 0.46396589279174805}]","[{'label': 'joy', 'score': 0.882104218006134}]","[{'label': 'joy', 'score': 0.6600698232650757}]","[{'label': 'anger', 'score': 0.7206817865371704}]","[{'label': 'anger', 'score': 0.33467796444892883}]",
213,"[{'label': 'anger', 'score': 0.5788367986679077}]","[{'label': 'anger', 'score': 0.6285940408706665}]","[{'label': 'anger', 'score': 0.8011782765388489}]","[{'label': 'anger', 'score': 0.8302260637283325}]","[{'label': 'anger', 'score': 0.49359211325645447}]","[{'label': 'anger', 'score': 0.43948084115982056}]","[{'label': 'anger', 'score': 0.6681657433509827}]","[{'label': 'fear', 'score': 0.37796109914779663}]","[{'label': 'anger', 'score': 0.5630436539649963}]","[{'label': 'anger', 'score': 0.5921589136123657}]","[{'label': 'anger', 'score': 0.5600875616073608}]","[{'label': 'joy', 'score': 0.6396989226341248}]","[{'label': 'anger', 'score': 0.7734512090682983}]","[{'label': 'joy', 'score': 0.5724247097969055}]","[{'label': 'fear', 'score': 0.33111780881881714}]","[{'label': 'joy', 'score': 0.49949315190315247}]","[{'label': 'joy', 'score': 0.46396589279174805}]","[{'label': 'anger', 'score': 0.5156605839729309}]","[{'label': 'anger', 'score': 0.7943649888038635}]","[{'label': 'anger', 'score': 0.515399158000946}]","[{'label': 'anger', 'score': 0.47166165709495544}]","[{'label': 'anger', 'score': 0.8429933786392212}]","[{'label': 'anger', 'score': 0.4072525203227997}]","[{'label': 'anger', 'score': 0.4955262243747711}]","[{'label': 'joy', 'score': 0.40467044711112976}]",
214,"[{'label': 'anger', 'score': 0.37525054812431335}]","[{'label': 'anger', 'score': 0.44264674186706543}]","[{'label': 'joy', 'score': 0.6659826040267944}]","[{'label': 'joy', 'score': 0.9924803972244263}]","[{'label': 'joy', 'score': 0.9627760648727417}]","[{'label': 'joy', 'score': 0.9842984676361084}]","[{'label': 'anger', 'score': 0.5858355760574341}]","[{'label': 'joy', 'score': 0.6684855818748474}]","[{'label': 'joy', 'score': 0.44951003789901733}]","[{'label': 'anger', 'score': 0.6371198296546936}]","[{'label': 'anger', 'score': 0.5627657175064087}]","[{'label': 'anger', 'score': 0.6686460971832275}]","[{'label': 'fear', 'score': 0.39586585760116577}]","[{'label': 'anger', 'score': 0.7493722438812256}]","[{'label': 'joy', 'score': 0.7809969186782837}]","[{'label': 'anger', 'score': 0.497600257396698}]","[{'label': 'anger', 'score': 0.8802866339683533}]","[{'label': 'joy', 'score': 0.6340346336364746}]","[{'label': 'anger', 'score': 0.6475578546524048}]","[{'label': 'anger', 'score': 0.6257575154304504}]","[{'label': 'joy', 'score': 0.9855555295944214}]","[{'label': 'anger', 'score': 0.9632725715637207}]","[{'label': 'joy', 'score': 0.5946121215820312}]","[{'label': 'joy', 'score': 0.47231417894363403}]","[{'label': 'anger', 'score': 0.7915382385253906}]",
215,"[{'label': 'anger', 'score': 0.5413300395011902}]","[{'label': 'anger', 'score': 0.5518067479133606}]","[{'label': 'anger', 'score': 0.504257082939148}]","[{'label': 'fear', 'score': 0.8374178409576416}]","[{'label': 'joy', 'score': 0.5970674753189087}]","[{'label': 'anger', 'score': 0.6996268033981323}]","[{'label': 'anger', 'score': 0.8082560896873474}]","[{'label': 'fear', 'score': 0.5299736857414246}]","[{'label': 'joy', 'score': 0.679128110408783}]","[{'label': 'joy', 'score': 0.6230900287628174}]","[{'label': 'joy', 'score': 0.9979860782623291}]","[{'label': 'anger', 'score': 0.5666000843048096}]","[{'label': 'anger', 'score': 0.5615300536155701}]","[{'label': 'anger', 'score': 0.5985731482505798}]","[{'label': 'joy', 'score': 0.5863667726516724}]","[{'label': 'joy', 'score': 0.46533623337745667}]","[{'label': 'fear', 'score': 0.4032306969165802}]","[{'label': 'joy', 'score': 0.3692854046821594}]","[{'label': 'anger', 'score': 0.9731278419494629}]","[{'label': 'anger', 'score': 0.5630439519882202}]","[{'label': 'joy', 'score': 0.8136969804763794}]","[{'label': 'fear', 'score': 0.42425262928009033}]","[{'label': 'joy', 'score': 0.8005135655403137}]","[{'label': 'fear', 'score': 0.374944269657135}]","[{'label': 'fear', 'score': 0.4270628094673157}]",
216,"[{'label': 'anger', 'score': 0.4366867244243622}]","[{'label': 'anger', 'score': 0.836603581905365}]","[{'label': 'joy', 'score': 0.806656539440155}]","[{'label': 'anger', 'score': 0.7685984969139099}]","[{'label': 'joy', 'score': 0.326990008354187}]","[{'label': 'anger', 'score': 0.43322744965553284}]","[{'label': 'anger', 'score': 0.6327926516532898}]","[{'label': 'anger', 'score': 0.7217616438865662}]","[{'label': 'anger', 'score': 0.8302260637283325}]","[{'label': 'joy', 'score': 0.7631645202636719}]","[{'label': 'joy', 'score': 0.7572070956230164}]","[{'label': 'joy', 'score': 0.8526754379272461}]","[{'label': 'anger', 'score': 0.4279077351093292}]","[{'label': 'anger', 'score': 0.7005141377449036}]","[{'label': 'joy', 'score': 0.34958043694496155}]","[{'label': 'anger', 'score': 0.8794664740562439}]","[{'label': 'anger', 'score': 0.6260486245155334}]","[{'label': 'anger', 'score': 0.4848032593727112}]","[{'label': 'joy', 'score': 0.4875997304916382}]","[{'label': 'fear', 'score': 0.7272266149520874}]","[{'label': 'joy', 'score': 0.8770403861999512}]","[{'label': 'joy', 'score': 0.8005135655403137}]","[{'label': 'fear', 'score': 0.40227335691452026}]","[{'label': 'joy', 'score': 0.599661111831665}]","[{'label': 'joy', 'score': 0.5189465284347534}]",
217,"[{'label': 'anger', 'score': 0.8119552135467529}]","[{'label': 'anger', 'score': 0.9223800301551819}]","[{'label': 'joy', 'score': 0.3723817467689514}]","[{'label': 'joy', 'score': 0.9837371706962585}]","[{'label': 'joy', 'score': 0.365126371383667}]","[{'label': 'joy', 'score': 0.9174458384513855}]","[{'label': 'fear', 'score': 0.46546471118927}]","[{'label': 'anger', 'score': 0.5838668942451477}]","[{'label': 'anger', 'score': 0.8504936695098877}]","[{'label': 'joy', 'score': 0.516204833984375}]","[{'label': 'joy', 'score': 0.40467044711112976}]","[{'label': 'anger', 'score': 0.4955262243747711}]","[{'label': 'joy', 'score': 0.46396589279174805}]","[{'label': 'fear', 'score': 0.37796109914779663}]","[{'label': 'fear', 'score': 0.40730270743370056}]","[{'label': 'anger', 'score': 0.6980462074279785}]","[{'label': 'joy', 'score': 0.9014347195625305}]","[{'label': 'fear', 'score': 0.6332356333732605}]","[{'label': 'anger', 'score': 0.32731664180755615}]","[{'label': 'joy', 'score': 0.7727698087692261}]","[{'label': 'joy', 'score': 0.326990008354187}]","[{'label': 'anger', 'score': 0.43690457940101624}]",,,,
218,"[{'label': 'anger', 'score': 0.4488271474838257}]","[{'label': 'joy', 'score': 0.402495414018631}]","[{'label': 'anger', 'score': 0.3607575595378876}]","[{'label': 'joy', 'score': 0.6078711748123169}]","[{'label': 'joy', 'score': 0.8037405610084534}]","[{'label': 'anger', 'score': 0.6383037567138672}]","[{'label': 'joy', 'score': 0.9250540137290955}]","[{'label': 'anger', 'score': 0.6147847175598145}]","[{'label': 'fear', 'score': 0.942051112651825}]","[{'label': 'joy', 'score': 0.9430500268936157}]","[{'label': 'anger', 'score': 0.41509073972702026}]","[{'label': 'joy', 'score': 0.674481213092804}]","[{'label': 'anger', 'score': 0.8221461772918701}]","[{'label': 'anger', 'score': 0.5648590326309204}]","[{'label': 'joy', 'score': 0.8271803259849548}]","[{'label': 'anger', 'score': 0.4476351737976074}]","[{'label': 'joy', 'score': 0.5035455226898193}]","[{'label': 'joy', 'score': 0.5334490537643433}]","[{'label': 'joy', 'score': 0.9014347195625305}]","[{'label': 'joy', 'score': 0.579775869846344}]","[{'label': 'fear', 'score': 0.5162851810455322}]","[{'label': 'joy', 'score': 0.6055620908737183}]","[{'label': 'fear', 'score': 0.46546471118927}]","[{'label': 'joy', 'score': 0.7727698087692261}]","[{'label': 'fear', 'score': 0.5156343579292297}]",
219,"[{'label': 'anger', 'score': 0.4882650375366211}]","[{'label': 'fear', 'score': 0.302689790725708}]","[{'label': 'joy', 'score': 0.47194042801856995}]","[{'label': 'joy', 'score': 0.507676899433136}]","[{'label': 'anger', 'score': 0.42955082654953003}]","[{'label': 'joy', 'score': 0.6605376601219177}]","[{'label': 'joy', 'score': 0.9664294719696045}]","[{'label': 'anger', 'score': 0.5058238506317139}]","[{'label': 'joy', 'score': 0.49083203077316284}]","[{'label': 'joy', 'score': 0.9551593661308289}]","[{'label': 'fear', 'score': 0.5724201798439026}]","[{'label': 'joy', 'score': 0.46447521448135376}]","[{'label': 'joy', 'score': 0.6222867965698242}]","[{'label': 'joy', 'score': 0.4829059839248657}]","[{'label': 'joy', 'score': 0.5796048045158386}]","[{'label': 'joy', 'score': 0.43605169653892517}]","[{'label': 'joy', 'score': 0.3926067650318146}]","[{'label': 'fear', 'score': 0.3419716954231262}]","[{'label': 'joy', 'score': 0.7891619801521301}]","[{'label': 'joy', 'score': 0.7318417429924011}]","[{'label': 'anger', 'score': 0.6250545978546143}]","[{'label': 'anger', 'score': 0.749087393283844}]","[{'label': 'joy', 'score': 0.3912046253681183}]","[{'label': 'joy', 'score': 0.8184582591056824}]","[{'label': 'joy', 'score': 0.5189465284347534}]",
220,"[{'label': 'joy', 'score': 0.4784201681613922}]","[{'label': 'fear', 'score': 0.6067113280296326}]","[{'label': 'joy', 'score': 0.38916730880737305}]","[{'label': 'joy', 'score': 0.8013153076171875}]","[{'label': 'joy', 'score': 0.42094138264656067}]","[{'label': 'joy', 'score': 0.47406110167503357}]","[{'label': 'anger', 'score': 0.35484275221824646}]","[{'label': 'joy', 'score': 0.38596516847610474}]","[{'label': 'joy', 'score': 0.5122633576393127}]","[{'label': 'anger', 'score': 0.6350801587104797}]","[{'label': 'joy', 'score': 0.514488160610199}]","[{'label': 'anger', 'score': 0.6899829506874084}]","[{'label': 'joy', 'score': 0.40614718198776245}]","[{'label': 'anger', 'score': 0.6686320900917053}]","[{'label': 'joy', 'score': 0.33922508358955383}]","[{'label': 'joy', 'score': 0.8996883630752563}]","[{'label': 'joy', 'score': 0.5069160461425781}]","[{'label': 'anger', 'score': 0.40186285972595215}]","[{'label': 'joy', 'score': 0.573536217212677}]","[{'label': 'joy', 'score': 0.3937523066997528}]","[{'label': 'joy', 'score': 0.47718480229377747}]","[{'label': 'joy', 'score': 0.4495497941970825}]","[{'label': 'joy', 'score': 0.861957848072052}]","[{'label': 'anger', 'score': 0.7205014824867249}]","[{'label': 'anger', 'score': 0.6469831466674805}]",
221,"[{'label': 'fear', 'score': 0.38274309039115906}]","[{'label': 'joy', 'score': 0.6294206380844116}]","[{'label': 'anger', 'score': 0.5361987948417664}]","[{'label': 'anger', 'score': 0.385611891746521}]","[{'label': 'joy', 'score': 0.5883856415748596}]","[{'label': 'fear', 'score': 0.5277629494667053}]","[{'label': 'anger', 'score': 0.384823203086853}]","[{'label': 'anger', 'score': 0.7490096092224121}]","[{'label': 'joy', 'score': 0.7619116902351379}]","[{'label': 'anger', 'score': 0.5302881598472595}]","[{'label': 'joy', 'score': 0.5334490537643433}]","[{'label': 'joy', 'score': 0.8423703908920288}]","[{'label': 'joy', 'score': 0.6247398257255554}]","[{'label': 'anger', 'score': 0.7768846750259399}]","[{'label': 'joy', 'score': 0.7550814747810364}]","[{'label': 'joy', 'score': 0.8600871562957764}]","[{'label': 'joy', 'score': 0.5329535603523254}]","[{'label': 'fear', 'score': 0.6673226952552795}]","[{'label': 'anger', 'score': 0.5648590326309204}]","[{'label': 'joy', 'score': 0.6195894479751587}]","[{'label': 'joy', 'score': 0.5674065351486206}]",,,,,
222,"[{'label': 'joy', 'score': 0.4491744637489319}]","[{'label': 'anger', 'score': 0.3211857080459595}]","[{'label': 'anger', 'score': 0.6505556702613831}]","[{'label': 'joy', 'score': 0.7469012141227722}]","[{'label': 'joy', 'score': 0.9978306889533997}]","[{'label': 'anger', 'score': 0.6612563133239746}]","[{'label': 'anger', 'score': 0.8485677242279053}]","[{'label': 'joy', 'score': 0.5940256118774414}]","[{'label': 'joy', 'score': 0.5992096662521362}]","[{'label': 'anger', 'score': 0.7467460036277771}]","[{'label': 'joy', 'score': 0.5099421143531799}]","[{'label': 'anger', 'score': 0.9562403559684753}]","[{'label': 'joy', 'score': 0.9939591884613037}]","[{'label': 'joy', 'score': 0.9981471300125122}]","[{'label': 'anger', 'score': 0.6828241944313049}]","[{'label': 'anger', 'score': 0.6680305004119873}]","[{'label': 'joy', 'score': 0.7354221940040588}]","[{'label': 'anger', 'score': 0.3209095597267151}]","[{'label': 'joy', 'score': 0.5051534175872803}]","[{'label': 'anger', 'score': 0.4569975733757019}]","[{'label': 'anger', 'score': 0.5273502469062805}]","[{'label': 'anger', 'score': 0.6876307129859924}]","[{'label': 'anger', 'score': 0.597852349281311}]","[{'label': 'joy', 'score': 0.8005135655403137}]","[{'label': 'anger', 'score': 0.38817259669303894}]",
223,"[{'label': 'joy', 'score': 0.3714224100112915}]","[{'label': 'anger', 'score': 0.3508075475692749}]","[{'label': 'joy', 'score': 0.2913118600845337}]","[{'label': 'anger', 'score': 0.42266374826431274}]","[{'label': 'joy', 'score': 0.7849039435386658}]","[{'label': 'anger', 'score': 0.5244723558425903}]","[{'label': 'joy', 'score': 0.8858985304832458}]","[{'label': 'anger', 'score': 0.641157865524292}]","[{'label': 'joy', 'score': 0.5243194699287415}]","[{'label': 'anger', 'score': 0.44531896710395813}]","[{'label': 'anger', 'score': 0.49136483669281006}]","[{'label': 'joy', 'score': 0.9009900093078613}]","[{'label': 'joy', 'score': 0.8051387667655945}]","[{'label': 'anger', 'score': 0.574866533279419}]","[{'label': 'joy', 'score': 0.46422314643859863}]","[{'label': 'joy', 'score': 0.3990679085254669}]","[{'label': 'joy', 'score': 0.5991162061691284}]","[{'label': 'fear', 'score': 0.37698060274124146}]","[{'label': 'joy', 'score': 0.8482810258865356}]","[{'label': 'joy', 'score': 0.40481942892074585}]","[{'label': 'joy', 'score': 0.9825175404548645}]","[{'label': 'joy', 'score': 0.4491744637489319}]","[{'label': 'fear', 'score': 0.46546471118927}]","[{'label': 'joy', 'score': 0.32067176699638367}]","[{'label': 'joy', 'score': 0.7469012141227722}]",
